0  29 ， 0.997111 
0  1095 １月 0.002889 
6358 hun1-yv4 6681 婚育 1.000000 
6359 yi1-er4-liu4-ling2 6682 １２６０ 1.000000 
6360 shi4-cha2 6683 视察 1.000000 
6361 ti2-ci2 6684 题词 1.000000 
6362 lao3-qv1 6685 老区 1.000000 
6363 ma3-feng1 6686 马烽 1.000000 
6364 xi1-rong2 6687 西戎 1.000000 
6365 ying1-xiong2-zhuan4 6688 英雄传 1.000000 
6366 qv3-cai2 6689 取材 1.000000 
6367 du1-shi4 6690 都市 1.000000 
6368 cun1-zhuang1 6691 村庄 1.000000 
6369 guo1-wei3 6692 郭伟 1.000000 
6370 chang2-ning2-qv1 6693 长宁区 1.000000 
6371 shuang1-jing1-cun1 6694 双泾村 1.000000 
6372 jie2-jing4 6696 洁净 1.000000 
6373 bai3-you2 6697 柏油 1.000000 
6374 ma3-lu4 6698 马路 1.000000 
6375 qv1-jing4-tong1-you1 6699 曲径通幽 1.000000 
6376 fang2-qian2 6700 房前 1.000000 
6377 wu1-hou4 6701 屋后 1.000000 
6378 lv4-ye4 6702 绿叶 1.000000 
6379 qing1-che4 6703 清澈 1.000000 
6380 chi2-tang2 6704 池塘 1.000000 
6381 sui2-shou3 6706 随手 1.000000 
6382 tui1-kai1 6707 推开 1.000000 
6383 xv1-yan3 6708 虚掩 1.000000 
6384 men2 6709 门 1.000000 
6385 gan1-jing4 6710 干净 1.000000 
6386 ting2-yvan4 6711 庭院 1.000000 
6387 bai3-fang4 6712 摆放 1.000000 
6388 pen2-jing3 6713 盆景 1.000000 
6389 mei3-ren2-jiao1 6714 美人蕉 1.000000 
6390 yve4-ji4-hua1 6715 月季花 1.000000 
6391 dian3-ran3 6716 点染 1.000000 
6392 ji4-jing4 6717 寂静 1.000000 
6393 jiao3-luo4 6718 角落 1.000000 
6394 zao4-jian1 6719 灶间 1.000000 
6395 ke4-tang2 6720 客堂 1.000000 
6396 shou1-shi5 6721 收拾 1.000000 
6397 yi4-chen2-bu4-ran3 6722 一尘不染 1.000000 
6398 jia1-yvan2 6723 家园 0.125000 
6398 jia1-yvan2 7276 加元 0.875000 
6399 shi4-de5 6724 是的 1.000000 
6400 jiao1-xian4 6725 郊县 1.000000 
6401 bian4-wei2 6728 变为 1.000000 
6402 cheng2-shi4-hua4 6729 城市化 1.000000 
6403 fan3-cha1 6730 反差 1.000000 
6404 cun1-zhai2 6731 村宅 1.000000 
6405 zang1-luan4-cha1 6732 脏乱差 1.000000 
6406 si1-fang2 6733 私房 1.000000 
6407 di4-chu3 6734 地处 1.000000 
6408 jie2-he2-bu4 6735 结合部 1.000000 
6409 min2-gong1 6736 民工 1.000000 
6410 xiao3-fan4 6737 小贩 1.000000 
6411 jv4-jv1-di4 6738 聚居地 1.000000 
6412 qve1-fa2 6739 缺乏 1.000000 
6413 fen4-bian4 6740 粪便 1.000000 
6414 la1-ji1 6741 垃圾 1.000000 
6415 jiu1-fen1 6742 纠纷 1.000000 
6416 cun1-gan4-bu4 6743 村干部 1.000000 
6417 wu4-zhi4-wen2-ming2 6744 物质文明 1.000000 
6418 ying4-peng4-ying4 6745 硬碰硬 1.000000 
6419 zhuang1-zhuang1 6746 装装 1.000000 
6420 mo2-hu5 6748 模糊 1.000000 
6421 mang2 6749 忙 1.000000 
6422 zi4-jve2-xing4 6750 自觉性 1.000000 
6423 yv2-shi4 6751 于是 1.000000 
6424 jian4-li4-wang3-luo4 6752 建立网络 1.000000 
6425 ze2-ren4-shu1 6753 责任书 1.000000 
6426 huan2-jing4-zhi4-li3 6754 环境治理 1.000000 
6427 fen1-bu4 6755 分步 1.000000 
6428 ji2-ti3-jing1-ji4 6756 集体经济 1.000000 
6429 zao4-fu2 6757 造福 1.000000 
6430 xiao3-qv1 6758 小区 1.000000 
6431 jian4-zao4 6759 建造 1.000000 
6432 xin1-cun1 6760 新村 1.000000 
6433 xiao3-qian2 6761 小钱 1.000000 
6434 yin1-di4-zhi4-yi2 6762 因地制宜 1.000000 
6435 gai3-zao4 6763 改造 1.000000 
6436 zi4-ran2-cun1 6764 自然村 1.000000 
6437 cun1-luo4 6765 村落 1.000000 
6438 fang2 6766 房 1.000000 
6439 sheng4-yv2 6767 剩余 1.000000 
6440 zhuan1-wa3 6768 砖瓦 1.000000 
6441 cang1-ku4 6769 仓库 1.000000 
6442 chang3-fang2 6770 厂房 1.000000 
6443 zi4-liu2-di4 6771 自留地 1.000000 
6444 lv4-hua4 6772 绿化 1.000000 
6445 yvan2-di4 6773 园地 1.000000 
6446 bu3-chang2 6774 补偿 1.000000 
6447 chou4 6775 臭 1.000000 
6448 shui3-bang1 6776 水浜 1.000000 
6449 min2-zhai2 6777 民宅 1.000000 
6450 xiao1-fang2 6778 消防 1.000000 
6451 he2-shui3 6779 河水 1.000000 
6452 diao4-yv2 6780 钓鱼 1.000000 
6453 mei3-hua4 6781 美化 1.000000 
6454 zhu4-zhai2 6782 住宅 1.000000 
6455 ping2-bi3 6783 评比 1.000000 
6456 ping2-fen1 6784 评分 1.000000 
6457 man3-fen1-zhe3 6785 满分者 1.000000 
6458 jiang3-li4 6786 奖励 1.000000 
6459 mei3-hua4-huan2-jing4 6787 美化环境 1.000000 
6460 mei3-zhou1 6788 每周 1.000000 
6461 yi4-wu4-lao2-dong4 6789 义务劳动 1.000000 
6462 da3-sao3 6790 打扫 1.000000 
6463 chu1-qin2 6791 出勤 1.000000 
6464 gong1-bu4-lan2 6792 公布栏 1.000000 
6465 wei4-ran2-cheng2-feng1 6793 蔚然成风 1.000000 
6466 bu2-dan4 6794 不但 1.000000 
6467 cun1-rong2-cun1-mao4 6795 村容村貌 1.000000 
6468 da4-da4-gai3-shan4 6796 大大改善 1.000000 
6469 wai4-shang1 6797 外商 1.000000 
6470 he2-zi1 6798 合资 1.000000 
6471 zong3-shou1-ru4 6799 总收入 1.000000 
6472 yi1-ling2-ba1-ling2 6800 １０８０ 1.000000 
6473 yi1-yi1-si4-yi4 6801 １．１４亿 1.000000 
6474 gu4-ding4-zi1-chan3 6802 固定资产 1.000000 
6475 shang4-jiao3 6803 上缴 1.000000 
6476 guo2-jia1-shui4-shou1 6804 国家税收 1.000000 
6477 shuang1-jing1 6805 双泾 1.000000 
6478 lin2-li3 6806 邻里 1.000000 
6479 an1-ding4 6807 安定 1.000000 
6480 qiang2-shang4 6808 墙上 1.000000 
6481 shuang1-wen2-ming2 6809 双文明 1.000000 
6482 si4-hai3 6810 四海 1.000000 
6483 shan4 6812 善 1.000000 
6484 mo4-bu4 6813 莫不 1.000000 
6485 xi1-liu2 6814 溪流 1.000000 
6486 tang1 6816 汤 1.000000 
6487 geng1 544 更 1.000000 
6488 bai2-xve4-bing4 6817 白血病 1.000000 
6489 zhi4-bing4 6818 治病 1.000000 
6490 zhu4-xve2 6819 助学 1.000000 
6491 zai4-xiao4 6820 在校 1.000000 
6492 jve2-wu4 6821 觉悟 1.000000 
6493 qing2-cao1 6822 情操 1.000000 
6494 wai4-huan2-xian4 6823 外环线 1.000000 
6495 dong4-qian1 6824 动迁 1.000000 
6496 zhao4-ji2 6825 召集 1.000000 
6497 ba1-si4 6827 ８４ 1.000000 
6498 qian1-yve1 6828 签约 1.000000 
6499 ban1-qian1 6829 搬迁 1.000000 
6500 wan2-bi4 6830 完毕 1.000000 
6501 cun1-zhen4 6831 村镇 1.000000 
6502 shi4-fan4-dian3 6832 示范点 1.000000 
6503 dong1-yong3 6833 冬泳 1.000000 
6504 feng1-fu4-duo1-cai3 6834 丰富多彩 1.000000 
6505 guang3-xi1 6835 广西 1.000000 
6506 nan2-ning2 6836 南宁 1.000000 
6507 heng2-du4 6837 横渡 1.000000 
6508 yong1-jiang1 6838 邕江 1.000000 
6509 chen2-tian1-hu2 6839 陈天湖 1.000000 
6510 si4-ri4 6840 ４日 1.000000 
6511 si4-pn4-liu4 6841 ４—６ 1.000000 
6512 hai3-qv1 6842 海区 1.000000 
6513 liu4-pn4-ba1 6843 ６—８ 1.000000 
6514 wu3-pn4-ba1 6844 ５—８ 1.000000 
6515 zhong1-gang3 6845 中港 1.000000 
6516 zhong4-biao1 6846 中标 1.000000 
6517 gao1-deng3-ji2-gong1-lu4 6848 高等级公路 1.000000 
6518 pn2-ri4 6849 ：日 1.000000 
6519 jiao1-tong1-gong1-cheng2 6850 交通工程 1.000000 
6520 zhao1-biao1 6851 招标 1.000000 
6521 he2-tong5 6853 合同 1.000000 
6522 ci3-jv3 6854 此举 1.000000 
6523 chang2-nian2 6855 常年 1.000000 
6524 long3-duan4 6856 垄断 1.000000 
6525 tu3-lu3-fan1 6857 吐鲁番 1.000000 
6526 wu1-lu3-mu4-qi2 6858 乌鲁木齐 1.000000 
6527 da4-huang2-shan1 6859 大黄山 1.000000 
6528 er4-ba1-san1-san1 6860 ２８３．３ 1.000000 
6529 gai4-suan4 6861 概算 1.000000 
6530 er4-er4-ba1-yi4 6862 ２２．８亿 1.000000 
6531 shi4-hang2 6863 世行 1.000000 
6532 yi1-wu3-yi4 6864 １．５亿 1.000000 
6533 zhu3-gan4-xian4 6865 主干线 1.000000 
6534 san1-yi1-er4 6866 ３１２ 1.000000 
6535 guo2-dao4 6867 国道 1.000000 
6536 yi1-jiu3-jiu3-wu3-nian2 6869 １９９５年 1.000000 
6537 kai1-gong1 6870 开工 1.000000 
6538 shi2-jia1-zhuang1 6873 石家庄 1.000000 
6539 ji1-chang3 6874 机场 1.000000 
6540 pao3-dao4 6875 跑道 1.000000 
6541 yan2-chang2 6876 延长 1.000000 
6542 jian4-she4-xiang4-mu4 6877 建设项目 1.000000 
6543 shen3-yan4 6878 审验 1.000000 
6544 yi1-er3 6879 伊尔 1.000000 
6545 ba1-liu4 6880 ８６ 1.000000 
6546 huo4-yvn4 6881 货运 1.000000 
6547 qi3-fei1 6883 起飞 1.000000 
6548 biao1-zhun3-she4-ji4 6884 标准设计 1.000000 
6549 si4-wu3-qi1-jiu3 6885 ４５７９ 1.000000 
6550 chang3-dao4 6886 场道 1.000000 
6551 wei2-chang3-lu4 6887 围场路 1.000000 
6552 wei2-jie4 6888 围界 1.000000 
6553 pai2-shui3 6889 排水 1.000000 
6554 ji3-shui3 6890 给水 1.000000 
6555 dao3-hang2 6891 导航 1.000000 
6556 ren4-ding4 6892 认定 1.000000 
6557 gong1-cheng2-zhi4-liang4 6893 工程质量 1.000000 
6558 san1-si4-ling2-ling2 6894 ３４００ 1.000000 
6559 qi3-jiang4 6895 起降 1.000000 
6560 fei1-ji1 6896 飞机 1.000000 
6561 chen2-xiao3-yan2 6897 陈晓颜 1.000000 
6562 zhao4-yv4-ming2 6898 赵玉明 1.000000 
6563 hua4-jv4 6899 话剧 1.000000 
6564 cang1-hai3-heng2-liu2 6900 沧海横流 1.000000 
6565 shang4-yan3 6901 上演 1.000000 
6566 min2-zu2-ying1-xiong2 6902 民族英雄 1.000000 
6567 zheng4-cheng2-gong1 6903 郑成功 1.000000 
6568 shou1-fu4 6904 收复 1.000000 
6569 zhe4-bu4 6905 这部 1.000000 
6570 jv4-yvan4 6906 剧院 1.000000 
6571 bei4-jing3 6907 背景 1.000000 
6572 shi1-lang2 6908 施琅 1.000000 
6573 jie1-shi4 6909 揭示 1.000000 
6574 ben3-zhi4 6910 本质 1.000000 
6575 guan1-xi5 212 关系 1.000000 
6576 tong3-zhan4-bu4 6911 统战部 1.000000 
6577 zong1-su4-hua2 6912 宗素华 1.000000 
6578 zhong1-dong1 6913 中东 1.000000 
6579 tu2-jing1 6914 途经 1.000000 
6580 li2-ba1-nen4 6915 黎巴嫩 1.000000 
6581 xv4-li4-ya4 6916 叙利亚 1.000000 
6582 jia3-zhao1-qvan2 6917 贾昭全 1.000000 
6583 zhong1-wu3 6918 中午 1.000000 
6584 tong1-bao4 6919 通报 1.000000 
6585 bao3-chi2-liang2-hao3 6920 保持良好 1.000000 
6586 zhong1-hua2-shu1-jv2 6921 中华书局 1.000000 
6587 huo2-ye4 6922 活页 1.000000 
6588 wen2-xvan3 6923 文选 1.000000 
6589 gai1-kan1 6924 该刊 1.000000 
6590 yi1-jiu3-liu4-ling2-nian2 6925 １９６０年 1.000000 
6591 wen2-shi3-zhe2 6926 文史哲 1.000000 
6592 yi2-du4 6927 一度 1.000000 
6593 ting2-kan1 6928 停刊 1.000000 
6594 xin1-ban3 6929 新版 1.000000 
6595 yi1-liu2 6930 一流 1.000000 
6596 zhuan4-gao3 6931 撰稿 1.000000 
6597 cheng2-ren2-ban3 6932 成人版 1.000000 
6598 gao1-zhong1-ban3 6933 高中版 1.000000 
6599 chu1-zhong1-ban3 6934 初中版 1.000000 
6600 ban3-ben3 6935 版本 1.000000 
6601 ge2 6936 隔 1.000000 
6602 xv2-jvn4 6937 徐俊 1.000000 
6603 chao1-e2 6938 超额 1.000000 
6604 ren2-min2-ri4-bao4 6939 人民日报 1.000000 
6605 hai3-kou3 6940 海口 1.000000 
6606 bao4-hong2-jvn4 6941 鲍洪俊 1.000000 
6607 wu2-gang1 6942 吴刚 1.000000 
6608 hai3-nan2-sheng3 6943 海南省 1.000000 
6609 fa1-xing2-liang4 6944 发行量 1.000000 
6610 bai3-fen1-dian3 6945 百分点 1.000000 
6611 zhi4-ci3 6946 至此 1.000000 
6612 wen3-zhong1-you3-sheng1 6947 稳中有升 1.000000 
6613 dang3-bao4 6948 党报 1.000000 
6614 dang3-kan1 6949 党刊 1.000000 
6615 yi1-jiu3-jiu3-ba1-nian2-du4 6950 １９９８年度 1.000000 
6616 ding4-yve4 6951 订阅 1.000000 
6617 ding4-shu4 6952 订数 1.000000 
6618 yi1-ling2-ling2-liu4-er4 6953 １００．６２％ 1.000000 
6619 yvn2-xvan1-xin1 6954 云宣新 1.000000 
6620 fei1-xing2 6955 飞行 1.000000 
6621 zhu4-qian1 6956 祝谦 1.000000 
6622 xi2 6957 袭 1.000000 
6623 hang2-kong1-gong1-si1 6958 航空公司 1.000000 
6624 jing1-li3 6959 经理 1.000000 
6625 zhang1-rui4-fu3 6960 张瑞甫 1.000000 
6626 liu2-chun1-chi2 6961 刘春池 1.000000 
6627 xin1-hang2 6962 新航 1.000000 
6628 hang2-ban1 6963 航班 1.000000 
6629 sui4-shou3 6964 岁首 1.000000 
6630 fang4-fei1 6965 放飞 1.000000 
6631 gui1 6966 归 1.000000 
6632 er4-san1-shi2 6967 ２３时 1.000000 
6633 er4-liu4-san1-ling2 6968 ２６３０ 1.000000 
6634 jiang4-luo4 6969 降落 1.000000 
6635 ting2-ji1-ping2 6970 停机坪 1.000000 
6636 jin3-jin3 6971 紧紧 1.000000 
6637 wo4-zhu4 6972 握住 1.000000 
6638 ji1-zhang3 6973 机长 1.000000 
6639 zhang1-qi3-bin1 6974 张启彬 1.000000 
6640 fan3-hang2 6975 返航 1.000000 
6641 si4-er4-nian2 6976 ４２年 1.000000 
6642 shi4-gu4 6977 事故 1.000000 
6643 yvn4-song4 6978 运送 1.000000 
6644 lv3-ke4 6979 旅客 1.000000 
6645 zhong4-zhong1-zhi1-zhong4 6980 重中之重 1.000000 
6646 chang2-zhua1-bu4-xie4 6981 常抓不懈 1.000000 
6647 guan1 6982 观 1.000000 
6648 chu4-chu4 6984 处处 1.000000 
6649 yin3-huan4 6986 隐患 1.000000 
6650 wei4-cheng2-xin1-feng1 6987 蔚成新风 1.000000 
6651 ji1-xing2 6988 机型 1.000000 
6652 suan4 6989 算 1.000000 
6653 ji1-zu3 6991 机组 1.000000 
6654 kong1-jvn1 6993 空军 1.000000 
6655 ba1-yi1 6994 八一 1.000000 
6656 biao3-yan3-dui4 6995 表演队 1.000000 
6657 yang2-cun1 6996 杨村 1.000000 
6658 se4 6998 色 1.000000 
6659 guo2-chan3 6999 国产 1.000000 
6660 chao1-yin1-su4 7000 超音速 1.000000 
6661 jian1-ji1-ji1 7001 歼击机 1.000000 
6662 mi4-ji2 7002 密集 1.000000 
6663 bian1-dui4 7003 编队 1.000000 
6664 teng2-kong1-er2-qi3 7004 腾空而起 1.000000 
6665 sha4-shi2 7005 霎时 1.000000 
6666 jin1-dou3 7006 斤斗 1.000000 
6667 heng2-gun3 7007 横滚 1.000000 
6668 jing1-xian3 7008 惊险 1.000000 
6669 dong4-zuo4 7009 动作 1.000000 
6670 gan1-jing4-li4-luo5 7010 干净利落 1.000000 
6671 hou4-li3 7011 厚礼 1.000000 
6672 qvan2-xin1 7012 全新 1.000000 
6673 zhuang1-bei4 7013 装备 1.000000 
6674 zhen4-rong2 7014 阵容 1.000000 
6675 yi1-jiu3-liu4-er4-nian2 7015 一九六二年 1.000000 
6676 san1-shi2-liu4-nian2 7016 三十六年 1.000000 
6677 liu2-shao4-qi2 7017 刘少奇 1.000000 
6678 zhu1-de2 7018 朱德 1.000000 
6679 lao3-yi2-bei4 7019 老一辈 1.000000 
6680 jvn1-wei3 7020 军委 1.000000 
6681 jie1-jian4 7021 接见 1.000000 
6682 zhong4-tuo1 7022 重托 1.000000 
6683 lan2-tian1 7023 蓝天 1.000000 
6684 zhuang4-li4 7024 壮丽 1.000000 
6685 qi1-shi2-ba1 7025 七十八 1.000000 
6686 yi1-bai3-liu4-shi2-yi1 7026 一百六十一 1.000000 
6687 er4-bai3-yi1-shi2-san1 7027 二百一十三 1.000000 
6688 cheng2-gong1-lv4 7028 成功率 1.000000 
6689 bai3-fen1-zhi1-bai3 7029 百分之百 1.000000 
6690 san1-deng3-gong1 7030 三等功 1.000000 
6691 jia1-jiang3 7031 嘉奖 1.000000 
6692 shi2-wu3-nian2 7032 十五年 1.000000 
6693 yong3-xian4 7033 涌现 1.000000 
6694 yi1-bai3-qi1-shi2 7034 一百七十 1.000000 
6695 gong1-chen2 7035 功臣 1.000000 
6696 chuang1-kou3 7036 窗口 1.000000 
6697 su4-zao4 7037 塑造 1.000000 
6698 wei1-wu3 7038 威武 1.000000 
6699 shi1 7039 师 0.666667 
6699 shi1 7848 诗 0.333333 
6700 yin3-jia1-hua2 7040 尹家骅 1.000000 
6701 qian2-you3-rong2 7041 钱友荣 1.000000 
6702 guo1-kai3 7042 郭凯 1.000000 
6703 jian1-bing4 7043 兼并 1.000000 
6704 chuang4-ji4-lu4 7044 创纪录 1.000000 
6705 zong3-e2 7045 总额 1.000000 
6706 gao1-chao2-die2-qi3 7046 高潮迭起 1.000000 
6707 bing4-gou4 7047 并购 1.000000 
6708 yi1-er4-ling2-er4-san1-yi4 7048 １２０２３亿 1.000000 
6709 lang4-chao2 7049 浪潮 1.000000 
6710 qvan2-qiu2-hua4 7050 全球化 1.000000 
6711 tong1-xin4 7051 通信 1.000000 
6712 gong1-yong4-shi4-ye4 7052 公用事业 1.000000 
6713 wu3-ba1-yi1 7053 ５８．１％ 1.000000 
6714 zheng4-qvan4 7054 证券 1.000000 
6715 jian1-bing4-an4 7055 兼并案 1.000000 
6716 zong3-gong4 7056 总共 1.000000 
6717 qi1-jiu3-si4-yi1 7057 ７９４１ 1.000000 
6718 qi1-ling2-er4-liu4-yi4 7058 ７０２６亿 1.000000 
6719 chao1-chu1 7059 超出 1.000000 
6720 liu4-wu3-ba1-er4-yi4 7060 ６５８２亿 1.000000 
6721 jian1-bing4-e2 7061 兼并额 1.000000 
6722 ming2-lie4 7062 名列 1.000000 
6723 di4-qi1 7063 第七 1.000000 
6724 ying1-guo2 7064 英国 1.000000 
6725 jia1-na2-da4 7065 加拿大 1.000000 
6726 ao4-da4-li4-ya4 7066 澳大利亚 1.000000 
6727 bing4-gou4-an4 7067 并购案 1.000000 
6728 yi1-jiu3-ling2-ba1 7068 １９０８ 1.000000 
6729 yi1-yi1-jiu3-ling2-yi4 7069 １１９０亿 1.000000 
6730 di1-yv2 7070 低于 1.000000 
6731 qv1-fen1 7071 区分 1.000000 
6732 bing4-gou4-e2 7072 并购额 1.000000 
6733 tong1-xin4-ye4 7073 通信业 1.000000 
6734 jiu3-liu4-san1-yi4 7074 ９６３亿 1.000000 
6735 kong4-gu3 7075 控股 1.000000 
6736 ba1-si4-er4-yi4 7076 ８４２亿 1.000000 
6737 mei2-qi4 7077 煤气 1.000000 
6738 zi4-lai2-shui3 7078 自来水 1.000000 
6739 ba1-ling2-si4-yi4 7079 ８０４亿 1.000000 
6740 fen1-xi1-jia1 7080 分析家 1.000000 
6741 mu4-di4 7081 目的 0.750000 
6741 mu4-di4 7508 穆蒂 0.250000 
6742 fan4-wei2 7082 范围 1.000000 
6743 zeng1-da4 7083 增大 1.000000 
6744 gao1-zhang3 7084 高涨 1.000000 
6745 zhuo1-bian1 7085 桌边 1.000000 
6746 can1-yi3 7087 餐椅 1.000000 
6747 jia1-ren2 7088 家人 1.000000 
6748 liu2-ru2-ting2 7089 刘儒庭 1.000000 
6749 mi3-lan2 7090 米兰 1.000000 
6750 yi1-er4-ling2 7091 １２０ 1.000000 
6751 wu2-jia1-ke3-gui1 7092 无家可归 1.000000 
6752 zhe3 7093 者 1.000000 
6753 huan1-du4 7094 欢度 1.000000 
6754 ming2-wei2 7095 名为 1.000000 
6755 can1-zhuo1 7096 餐桌 1.000000 
6756 zuo4-yi3 7097 坐椅 1.000000 
6757 fa1-qi3 7098 发起 1.000000 
6758 wu2-jia1-ke3-gui1-zhe3 7099 无家可归者 1.000000 
6759 qiong2-ren2 7100 穷人 1.000000 
6760 fei1-lv4-bin1 7101 菲律宾 1.000000 
6761 kuang2-huan1 7102 狂欢 1.000000 
6762 ming2-qiang1 7103 鸣枪 1.000000 
6763 fang4-pao4 7104 放炮 1.000000 
6764 le4-ji2-sheng1-bei1 7105 乐极生悲 1.000000 
6765 sang4-ming4 7106 丧命 1.000000 
6766 ma3-ni2-la1 7108 马尼拉 1.000000 
6767 gong4-you3 7109 共有 1.000000 
6768 shou4-shang1 7110 受伤 1.000000 
6769 yvan2-yin3 7111 援引 1.000000 
6770 wei4-sheng1-bu4 7113 卫生部 1.000000 
6771 liu2-dan4 7114 流弹 1.000000 
6772 ji1-zhong4 7115 击中 1.000000 
6773 bao4-zhu2 7116 爆竹 1.000000 
6774 zha4-shang1 7117 炸伤 1.000000 
6775 wang2 7118 亡 1.000000 
6776 shou3-bi4 7119 手臂 1.000000 
6777 shou3-zhi3 7120 手指 1.000000 
6778 zha4-diao4 7121 炸掉 1.000000 
6779 yan3-jing5 7122 眼睛 1.000000 
6780 zha4 7123 炸 1.000000 
6781 shang1 7124 伤 0.666667 
6781 shang1 7201 商 0.333333 
6782 da4-huo3 7125 大火 1.000000 
6783 yi1-yvan4 7127 医院 1.000000 
6784 zhi4-liao2 7128 治疗 1.000000 
6785 lei2 7129 雷 1.000000 
6786 ao4-di2 7130 奥迪 1.000000 
6787 ka3 7131 卡 1.000000 
6788 ti2-chang4 7132 提倡 1.000000 
6789 ran2-fang4 7133 燃放 1.000000 
6790 yan1-hua1 7134 烟花 1.000000 
6791 yan2-ling4-jin1-zhi3 7135 严令禁止 1.000000 
6792 jin4-ling4 7137 禁令 1.000000 
6793 hu2-luan4 7138 胡乱 1.000000 
6794 zhi4-shi3 7139 致使 1.000000 
6795 neng2-jian4-du4 7140 能见度 1.000000 
6796 dong4-dang4 7142 动荡 1.000000 
6797 yang1-ji2 7143 殃及 1.000000 
6798 ge2-an4-guan1-huo3 7144 隔岸观火 1.000000 
6799 cha2-yve4 7145 查阅 1.000000 
6800 ping2-xvan3 7146 评选 1.000000 
6801 lie4-ru4 7147 列入 1.000000 
6802 lai2-shi4 7148 来势 1.000000 
6803 meng3 7149 猛 0.500000 
6803 meng3 7566 蒙 0.500000 
6804 man4-yan2 7150 蔓延 1.000000 
6805 chu1-hu1 7151 出乎 1.000000 
6806 bai2-gong1 7152 白宫 1.000000 
6807 liao4 7153 料 1.000000 
6808 bu4-de2-bu4 7154 不得不 1.000000 
6809 gai3-xian2-yi4-zhe2 7155 改弦易辙 1.000000 
6810 zui4-chu1 7156 最初 1.000000 
6811 xiu4-shou3-pang2-guan1 7157 袖手旁观 1.000000 
6812 jiu4-yvan2 7158 救援 1.000000 
6813 ji4-er2 7160 继而 1.000000 
6814 ji2-su4 7161 急速 1.000000 
6815 gu3-piao4-jia4-ge2 7162 股票价格 1.000000 
6816 jve2-di1 7163 决堤 1.000000 
6817 kuang2 7164 狂 1.000000 
6818 xian4-ru4 7165 陷入 1.000000 
6819 e4-xing4-xvn2-huan2 7166 恶性循环 1.000000 
6820 yv4-ce4 7167 预测 1.000000 
6821 ling2-ba1 7169 ０．８ 0.500000 
6821 ling2-ba1 7399 ０．８％ 0.500000 
6822 bao4-fa1 7170 爆发 1.000000 
6823 yan2-ci2 7171 言词 1.000000 
6824 bu4-an1 7172 不安 1.000000 
6825 ken3 7173 肯 1.000000 
6826 chu2-le5 7174 除了 1.000000 
6827 zan4-tong2 7175 赞同 1.000000 
6828 yi1-qi1-ling2-yi4 7176 １７０亿 1.000000 
6829 tao1-yao1-bao1 7177 掏腰包 1.000000 
6830 zhi2-dao4 7178 直到 1.000000 
6831 qiao1-ding4 7179 敲定 1.000000 
6832 chu1-zi1 7180 出资 1.000000 
6833 san1-ling2-yi4 7181 ３０亿 1.000000 
6834 fang2-xian4 7182 防线 1.000000 
6835 hang2-lie4 7183 行列 1.000000 
6836 feng1-bao4 7184 风暴 1.000000 
6837 xi2-jvan3 7185 席卷 1.000000 
6838 e4-hua4 7187 恶化 1.000000 
6839 lin2-tou2 7188 临头 1.000000 
6840 fu4-guo2 7189 富国 1.000000 
6841 ren3-tong4 7190 忍痛 1.000000 
6842 qiu2-yvan2 7191 求援 1.000000 
6843 wu3-qi1-ling2-yi4 7192 ５７０亿 1.000000 
6844 da1-ying4 7193 答应 1.000000 
6845 yi1-yi1-ling2-ling2-yi4 7194 １１００亿 1.000000 
6846 bao1-fu5 7195 包袱 1.000000 
6847 chang2-zhai4 7196 偿债 1.000000 
6848 ran2-mei2-zhi1-ji2 7197 燃眉之急 1.000000 
6849 shu1-song4 7198 输送 1.000000 
6850 yi1-ling2-ling2-yi4 7199 １００亿 1.000000 
6851 jv4-hui4 7200 聚会 1.000000 
6852 shi4-yi2 7203 事宜 1.000000 
6853 zhi2-de2-yi1-ti2-de5-shi4 7204 值得一提的是 1.000000 
6854 dong1-dao4-zhu3 7205 东道主 1.000000 
6855 jin3-ji2 7206 紧急 1.000000 
6856 qing1-chang2 7207 清偿 1.000000 
6857 bu4-jin1 7209 不禁 1.000000 
6858 zhuan3-wan1 7210 转弯 1.000000 
6859 duo1-fang1-mian4 7211 多方面 1.000000 
6860 chu1-fa1-dian3 7212 出发点 1.000000 
6861 yi4-fang1-mian4 7213 一方面 1.000000 
6862 qing1-shi4 7214 轻视 1.000000 
6863 yan2-zhong4-xing4 7215 严重性 1.000000 
6864 qi2-ji4 7216 奇迹 1.000000 
6865 hu3 7217 虎 1.000000 
6866 di3-zi5 7218 底子 1.000000 
6867 jin1-rong2-ji1-gou4 7220 金融机构 1.000000 
6868 zai4-shuo1 7222 再说 1.000000 
6869 he2-pai1 7225 合拍 1.000000 
6870 chu1-yv2 7226 出于 1.000000 
6871 kao3-liang2 7227 考量 1.000000 
6872 qi3-xian1 7228 起先 1.000000 
6873 mao4-ran2 7229 贸然 1.000000 
6874 yvan2-jiu4 7230 援救 1.000000 
6875 mo4-xi1-ge1 7231 墨西哥 1.000000 
6876 zu3-li4 7232 阻力 1.000000 
6877 shan1-shang4 7233 山上 1.000000 
6878 bao3-hu4-zhu3-yi4 7234 保护主义 1.000000 
6879 hu1-sheng1 7235 呼声 1.000000 
6880 zai4-du4 7236 再度 1.000000 
6881 kuai4-che1-dao4 7237 快车道 1.000000 
6882 ge1-qian3 7238 搁浅 1.000000 
6883 xian3-ran2 7239 显然 1.000000 
6884 shou3-jiao3 7240 手脚 1.000000 
6885 bu2-li4 7241 不利 1.000000 
6886 gu1-ji4 7242 估计 1.000000 
